"original_text","final_text","sentiment","sentiment_label","__index_level_0__"
"Bentar. Butuh pembersihan hati dan pikiran di saat pemerintahan indonesia yg seperti ini.
Aku pengen yakin bahwa rakyatnya masih banyak yang baik. https://t.co/e20twjHixC","bentar. butuh pembersihan hati dan pikiran di saat pemerintahan indonesia yg seperti ini. aku pengen yakin bahwa rakyatnya masih banyak yang baik.",2,"positive",416
"@Yha2n3 @prabowo @gibran_tweet @Gerindra Otw https://t.co/LFCbeMBwq1","otw",1,"neutral",3123
"@eratWYH1203 @CNNIndonesia @prabowo Itu malah impian dia lel.
Dengan monopoli bantuan kemanusiaan kalau misalnya ada bencana, itu bisa buat memperkokoh posisi politik Prabowo.
Liat aja sekarang rakyat miskin bisa disetir suaranya hanya dengan diberi Sembako.","itu malah impian dia lel. dengan monopoli bantuan kemanusiaan kalau misalnya ada bencana, itu bisa buat memperkokoh posisi politik prabowo. liat aja sekarang rakyat miskin bisa disetir suaranya hanya dengan diberi sembako.",1,"neutral",5777
"@FradaRandi1 Prabowo siapkan langkah baru: mitra dagang lebih luas, hilirisasi SDA, konsumsi domestik diperkuat lawan tarif AS","prabowo siapkan langkah baru: mitra dagang lebih luas, hilirisasi sda, konsumsi domestik diperkuat lawan tarif as",0,"negative",7695
"*Menyala Presiden @prabowo* : _Selamat berjuang Menteri Koperasi RI_

#Projo #Ayoberkoperasi #koperasibangkit #InternationalWomensDay
Good Saturday #IWD2025 https://t.co/WaMhcoMU5A","*menyala presiden : _selamat berjuang menteri koperasi ri_ good saturday",2,"positive",1826
"@__AnakKolong @prabowo @KemensetnegRI @Puspen_TNI @DivHumas_Polri lengkap banget ada KOP SURATNYA,,, g main² ini, butuh bantuan banget kliatannya 🤣🤣🤣🤣","lengkap banget ada kop suratnya,,, g main² ini, butuh bantuan banget kliatannya 🤣🤣🤣🤣",2,"positive",5998
"@prabowo Percuma, nggak bisa jawab...banyak ngeles...nggak ada solusi","percuma, nggak bisa jawab...banyak ngeles...nggak ada solusi",1,"neutral",7166
"@prabowo Kebijakan Trump sudah ada win solusi pak ya","kebijakan trump sudah ada win solusi pak ya",1,"neutral",7279
"Menilik 100 hari pertama Kabinet Merah Putih.

Berbagai langkah strategis telah diambil untuk memastikan fondasi kuat menuju Indonesia Emas 2045. Dengan kebijakan yang terarah, kami akan terus bekerja mendukung program Presiden @prabowo dan Wakil Presiden @gibran_rakabuming . https://t.co/4StRZgYvHL","menilik 100 hari pertama kabinet merah putih. berbagai langkah strategis telah diambil untuk memastikan fondasi kuat menuju indonesia emas 2045. dengan kebijakan yang terarah, kami akan terus bekerja mendukung program presiden dan wakil presiden .",2,"positive",4572
"dukungan masyarakat sipil dari kalangan islam kepada militer mulai dirasakan meningkat sejak 2009. hal ini disebabkan oleh meningkatnya kasus2 penistaan agama islam dan penghinaan yg masif kepada ulama. itu juga yg jadi jalan masuk prabowo.
dikira solusi, ternyata bumerang. 🤔","dukungan masyarakat sipil dari kalangan islam kepada militer mulai dirasakan meningkat sejak 2009. hal ini disebabkan oleh meningkatnya kasus2 penistaan agama islam dan penghinaan yg masif kepada ulama. itu juga yg jadi jalan masuk prabowo. dikira solusi, ternyata bumerang. 🤔",1,"neutral",7172
"100 Hari Kinerja Kabinet  Omon-omon @prabowo 

#PeringatanDarurat https://t.co/YNlE4QZNGE","100 hari kinerja kabinet omon-omon",1,"neutral",4268
"Rasa kepuasan meningkat, bukti nyata Kabinet Merah Putih Prabowo-Gibran jalan di arah yang benar selama 100 hari ini https://t.co/I15wk9Yl7S","rasa kepuasan meningkat, bukti nyata kabinet merah putih prabowo-gibran jalan di arah yang benar selama 100 hari ini",2,"positive",4020
"@MardaniAliSera Atau ditunjuk langsung sama presiden.
Tapi apakah benar juga demi persatuan dan kesatuan. Toh baru 100 hari kerja juga udah ngomong maju jadi capres 2029 pak. 
Jgn² konsolidasi semua pihak untuk 2029 pak.....?","atau ditunjuk langsung sama presiden. tapi apakah benar juga demi persatuan dan kesatuan. toh baru 100 hari kerja juga udah ngomong maju jadi capres 2029 pak. jgn² konsolidasi semua pihak untuk 2029 pak.....?",2,"positive",1012
"sebelum jadi presiden aja udah banyak yang ngelawan apalagi yang sekarang jadi presiden, mana orang yang baru sadar prabowo jahat aja kicep lu semua gemoy oke gas pantek dulu aja ngebela banget blablabla. baru juga 100 hari dibuat rakyat menderita, makanya kalo milih tuh mikirrr","sebelum jadi presiden aja udah banyak yang ngelawan apalagi yang sekarang jadi presiden, mana orang yang baru sadar prabowo jahat aja kicep lu semua gemoy oke gas pantek dulu aja ngebela banget blablabla. baru juga 100 hari dibuat rakyat menderita, makanya kalo milih tuh mikirrr",1,"neutral",1280
"Cita2 pak @prabowo utk pertumbuhan ekonomi bs menyentuh 8% insya Allah malah akan diwujudkan Vietnam 😁 https://t.co/1QsHliHVwU","cita2 pak utk pertumbuhan ekonomi bs menyentuh 8% insya allah malah akan diwujudkan vietnam 😁",1,"neutral",5318
"@prabowo Pak tolong ke daerah lain pak yang kena banjir juga tapi di pelosok2 kampung di bagian lain indonesia pak. Mereka juga butuh bantuan","pak tolong ke daerah lain pak yang kena banjir juga tapi di pelosok2 kampung di bagian lain indonesia pak. mereka juga butuh bantuan",2,"positive",6276
"@kumparan Pak @prabowo silahkan utus wapres @gibran_tweet ke tim ekonomi Trump bahas negoisasi tarif impor.. kalo ngga ketemu jalan atau solusi, rasanya wapres berani bilang ancaman yg sama seperti China","pak silahkan utus wapres ke tim ekonomi trump bahas negoisasi tarif impor.. kalo ngga ketemu jalan atau solusi, rasanya wapres berani bilang ancaman yg sama seperti china",0,"negative",5167
"@NenkMonica @erickthohir Kami setuju apapun kebijakan presiden.. Foto dibawah adlh contoh brp jumlah orang yg dukung prabowo.. Jika ingin melawan pemerintahan, setidaknya jumlah kalian 50 keatas, biar seimbang. Kalo anda cuma ngandelin suara segitu, mending main petak umpet aja😂 https://t.co/cVH15lTEmc","kami setuju apapun kebijakan presiden.. foto dibawah adlh contoh brp jumlah orang yg dukung prabowo.. jika ingin melawan pemerintahan, setidaknya jumlah kalian 50 keatas, biar seimbang. kalo anda cuma ngandelin suara segitu, mending main petak umpet aja😂",1,"neutral",9054
"Dampak Domino Positif BPI Danantara terhadap Ekonomi Nasional Menciptakan lapangan kerja dan mendorong inovasi
#danantara 
#bpidanantara 
#ekonomiberkelanjutan 
#investasiindonesia 
#prabowo 
#pertumbuhanekonomi https://t.co/nGA3Q87POQ","dampak domino positif bpi danantara terhadap ekonomi nasional menciptakan lapangan kerja dan mendorong inovasi",2,"positive",7919
"@erlanishere Udah ada Kanjeng Sri Mulyani Menteri Keuangan Lintas Zaman 3 Presiden tapi nyatanya kebijakan ekonomi pemerintah dinilai goblok juga oleh pasar internasional dan domestik.","udah ada kanjeng sri mulyani menteri keuangan lintas zaman 3 presiden tapi nyatanya kebijakan ekonomi pemerintah dinilai goblok juga oleh pasar internasional dan domestik.",1,"neutral",150
"Prabowo pernah bilang, negara ini butuh Diktator yang jinak, so be it bro. Lakuin.
Mungkin memang negara ini butuh begitu biar lebih gampang diatur. Semua beres, fundamental bisnis kuat, hukum ditegakkan, yaudah deh. Yakin bisa.
Terakhir, fuck the west. It's time for you to sink.","prabowo pernah bilang, negara ini butuh diktator yang jinak, so be it bro. lakuin. mungkin memang negara ini butuh begitu biar lebih gampang diatur. semua beres, fundamental bisnis kuat, hukum ditegakkan, yaudah deh. yakin bisa. terakhir, fuck the west. it's time for you to sink.",1,"neutral",8612
"- warga kita masih bnyk yg belom mengedepankan kejujuran
- pemerintah gabisa jamin kl menerapkan ky gini apa mereka bisa ganti dgn lapangan kerja yg lain
- apa2 maunya di emong. Contoh, di food court, abis makan bukannya naro tray dan alat bekas makan ke tempatnya malah ditinggal","- warga kita masih bnyk yg belom mengedepankan kejujuran - pemerintah gabisa jamin kl menerapkan ky gini apa mereka bisa ganti dgn lapangan kerja yg lain - apa2 maunya di emong. contoh, di food court, abis makan bukannya naro tray dan alat bekas makan ke tempatnya malah ditinggal",1,"neutral",9933
"#REPOST @kementerian.atrbpn Halo #SobATRBPN, Simak bersama yuk video rekap 100 Hari Kerja Bersama Kabinet Merah Putih Presiden Prabowo Subianto berikut. Melangkah ke depan dengan Optimis 🇮🇩🇮🇩🇮🇩
Tonton sampai selesai dan selamat menyaksikan ya, Sob☝🏼
https://t.co/9zlMEqReik","halo simak bersama yuk video rekap 100 hari kerja bersama kabinet merah putih presiden prabowo subianto berikut. melangkah ke depan dengan optimis 🇮🇩🇮🇩🇮🇩 tonton sampai selesai dan selamat menyaksikan ya, sob☝🏼",2,"positive",4666
"@hexagrap_id Jangan khawatir banjir lagi, Prabowo dan program 3 Juta Rumah jadi solusi cerdas","jangan khawatir banjir lagi, prabowo dan program 3 juta rumah jadi solusi cerdas",1,"neutral",7474
"Makanya pendukungnya juga masih mikir ini cuma ajang kompetisi menang kalah, gak mikir jauh kayak siapa yang sekiranya pantes mimpin nih negara buat ngatur pemerintahan dan kebijakan yang bakal ngaruh sama kehidupannya","makanya pendukungnya juga masih mikir ini cuma ajang kompetisi menang kalah, gak mikir jauh kayak siapa yang sekiranya pantes mimpin nih negara buat ngatur pemerintahan dan kebijakan yang bakal ngaruh sama kehidupannya",1,"neutral",9235
"Sudah Cukup Presiden Prabowo Beri Kelonggaran pada Jajarannya di 100 Hari Pertama di Kabinet Merah Putih, Tegas Bakal Ditindak Kalau Masih Bandel
https://t.co/zaiBM7LquW","sudah cukup presiden prabowo beri kelonggaran pada jajarannya di 100 hari pertama di kabinet merah putih, tegas bakal ditindak kalau masih bandel",1,"neutral",4104
"@suaranasional @martina19714 Pusing presiden Prabowo 😅😁.. tekanan batin..baru 100 hari lebih memimpin","pusing presiden prabowo 😅😁.. tekanan batin..baru 100 hari lebih memimpin",0,"negative",1045
"@idextratime Baru 100 hari udh nunjukin ketidaklayakan dia jadi presiden","baru 100 hari udh nunjukin ketidaklayakan dia jadi presiden",1,"neutral",1356
"@mtenju Kinerja 100 hari kabinet Prabowo-Gibran keren abis! Stabilitas ekonomi makin terjaga nih","kinerja 100 hari kabinet prabowo-gibran keren abis! stabilitas ekonomi makin terjaga nih",2,"positive",4018
"Negara yg SDM melimpah sampe kekurangan bahan bakar...
efect survey yang terlalu lebay terhadap kinerja presiden yang 10 tahun maupun yg baru 100 hari kerja 80% puas tapi kenyataannya dilapangan rakyat dibuat kecewa.
Tarif Pajak PPN tertinggi ke-2 seAsia tapi pelayanan nol besar.","negara yg sdm melimpah sampe kekurangan bahan bakar... efect survey yang terlalu lebay terhadap kinerja presiden yang 10 tahun maupun yg baru 100 hari kerja 80% puas tapi kenyataannya dilapangan rakyat dibuat kecewa. tarif pajak ppn tertinggi ke-2 seasia tapi pelayanan nol besar.",1,"neutral",3629
"Poin ke 6, klo u prabs @prabowo sudi belajar sejarah, ekonomi berdikari tahun 50an berujung inflasi loh wkwkwkwk. Dampaknya adlh silahkan baca skripsi q 💀","poin ke 6, klo u prabs sudi belajar sejarah, ekonomi berdikari tahun 50an berujung inflasi loh wkwkwkwk. dampaknya adlh silahkan baca skripsi q 💀",1,"neutral",6544
"saya sebenarnya gak mau ngomong buruk soal pemerintahan pak Prabowo dan para menterinya ini. Tapi makin hari ada aja kata kata tidak perlu yang mereka keluarkan 

“Siapa pun yang beriman kepada Allah dan hari akhir, maka hendaklah dia mengucapkan perkataan yang baik atau diam.” https://t.co/MYxJcNYeM9","saya sebenarnya gak mau ngomong buruk soal pemerintahan pak prabowo dan para menterinya ini. tapi makin hari ada aja kata kata tidak perlu yang mereka keluarkan “siapa pun yang beriman kepada allah dan hari akhir, maka hendaklah dia mengucapkan perkataan yang baik atau diam.”",0,"negative",9073
"100 Hari Kinerja Presiden Prabowo https://t.co/fCwAoCvl5E","100 hari kinerja presiden prabowo",1,"neutral",934
"100 Hari Kabinet Merah Putih 

https://t.co/0KZMWJ02cB","100 hari kabinet merah putih",1,"neutral",4519
"Nah Tepat di 100 hari kerja kabinet Prabowo, Menteri BUMN Erick Thouir masuk menteri terbanyak dibaca di detikcom

#berita #presidenprabowo #100harikerja #erickthohir #menteribumn #detik #tepatsolutifindonesia 

@erickthohir @KemenBUMN 
Denantara LPDP https://t.co/KcwmHoeGsK","nah tepat di 100 hari kerja kabinet prabowo, menteri bumn erick thouir masuk menteri terbanyak dibaca di detikcom denantara lpdp",2,"positive",3840
"..yaitu memberikan dukungan nyata bagi para ibu, terutama yang sedang menghadapi situasi sulit seperti ditinggalkan suami, menjadi tulang punggung keluarga, atau hidup dalam keterbatasan ekonomi di usia senja. https://t.co/9hwQVyNR1a","..yaitu memberikan dukungan nyata bagi para ibu, terutama yang sedang menghadapi situasi sulit seperti ditinggalkan suami, menjadi tulang punggung keluarga, atau hidup dalam keterbatasan ekonomi di usia senja.",0,"negative",9652
"@nabiylarisfa knowledges prabowo tentang ekonomi dan sistem pemeritahan itu nol besar. Dia hanya pandai berkhayal. nanti begini begini begini, tapi teknisnya spt apa di gapaham.","knowledges prabowo tentang ekonomi dan sistem pemeritahan itu nol besar. dia hanya pandai berkhayal. nanti begini begini begini, tapi teknisnya spt apa di gapaham.",1,"neutral",6565
"@Kappa_2023 @bnsphrxyzzz @prabowo @Gerindra @DivHumas_Polri @Puspen_TNI Kalau sekarang hukum negara apa gak memaksa non is untuk patuh ???","kalau sekarang hukum negara apa gak memaksa non is untuk patuh ???",0,"negative",8452
"@msaid_didu @prabowo Pemikiran yg sama pak, gak ada stimulus utk ekonomi bergerak, ihsg merosot terus, daya beli turun dan kehidupan ekonomi riil, sepiii bgt","pemikiran yg sama pak, gak ada stimulus utk ekonomi bergerak, ihsg merosot terus, daya beli turun dan kehidupan ekonomi riil, sepiii bgt",0,"negative",6148
"@blackshark7890 DPR  = penghianat rakyat 
Rezim Prabowo = penindas, pemeras, penjajah rakyat 
Polisi = alat rezim as pemukul, pengikat rakyat 
TNI = alat pelindung rezim 
Kejaksaan = alat hukum rezim
Pengadilan = keadilan tidak untuk rakyat 
Rakyat ???????","dpr = penghianat rakyat rezim prabowo = penindas, pemeras, penjajah rakyat polisi = alat rezim as pemukul, pengikat rakyat tni = alat pelindung rezim kejaksaan = alat hukum rezim pengadilan = keadilan tidak untuk rakyat rakyat ???????",2,"positive",8210
"@prabowo Pemerintahan ini paling sering masuk berita karena Lantik pejabat &amp; penyataan kobteoversial. 
Twit dari seorang presiden hampir 1 jam yg like gak sampe 200 apakah waktunya introspeksi?","pemerintahan ini paling sering masuk berita karena lantik pejabat &amp; penyataan kobteoversial. twit dari seorang presiden hampir 1 jam yg like gak sampe 200 apakah waktunya introspeksi?",1,"neutral",827
"@Minietweets_ @prabowo @gibran_tweet @KejaksaanRI @DivHumas_Polri @KPK_RI @mimih6mei @mas_veel @bengkeldodo @adri_zizie @AndreasSolusi @AntoniGirsang @BANGSAygSUJUD @Bank_Joee_ @bitCarli77 @gtobing2903 Klo di Indonesia, korupsi besar, yg mati justru SAKSI MAHKOTA nya.
Koruptornya bebas merdeka.

Saksi-saksi penting dalam sebuah perkara rasuah tiba-tiba meninggal dunia di tengah jalannya proses hukum. Inilah Indonesia.

Contoh : kardus durian thn 2011.
https://t.co/Tt15xAVxVI","klo di indonesia, korupsi besar, yg mati justru saksi mahkota nya. koruptornya bebas merdeka. saksi-saksi penting dalam sebuah perkara rasuah tiba-tiba meninggal dunia di tengah jalannya proses hukum. inilah indonesia. contoh : kardus durian thn 2011.",1,"neutral",2233
"@FradaRandi1 Ekonomi Prabowo bergebrak: mitra dagang baru, hilirisasi SDA diperkuat, konsumsi domestik lebih kokoh hadapi tarif AS","ekonomi prabowo bergebrak: mitra dagang baru, hilirisasi sda diperkuat, konsumsi domestik lebih kokoh hadapi tarif as",1,"neutral",6963
"@Mdy_Asmara1701 Baru sekian bulan klo yg ngebet jdi presiden harusnya 100 hari udah pada bener infrastruktur","baru sekian bulan klo yg ngebet jdi presiden harusnya 100 hari udah pada bener infrastruktur",1,"neutral",1222
"@andre_rosiade @Gerindra Tantrum mertuaaa ketikan menantu gak dipanggil wkwkwkw. Nyalahin pemain, fitnah pemainnn. Tolong hukum anak buahmu presiden terhomat @prabowo @gibran_tweet @Gerindra","tantrum mertuaaa ketikan menantu gak dipanggil wkwkwkw. nyalahin pemain, fitnah pemainnn. tolong hukum anak buahmu presiden terhomat",0,"negative",8587
"@FradaRandi1 Prabowo hadir dengan strategi ekonomi: mitra dagang baru, hilirisasi SDA diperkuat, konsumsi domestik lebih baik hadapi tarif AS","prabowo hadir dengan strategi ekonomi: mitra dagang baru, hilirisasi sda diperkuat, konsumsi domestik lebih baik hadapi tarif as",1,"neutral",6873
"100 Hari Prabowo: Langkah Nyata untuk Indonesia Sehat &amp; Sejahtera! Dari Makan Bergizi Gratis hingga pemeriksaan kesehatan, kabinet Merah Putih hadir untuk rakyat. #PrabowoGibran #KerjaNyataUntukBangsa https://t.co/cHxY5lHegr","100 hari prabowo: langkah nyata untuk indonesia sehat &amp; sejahtera! dari makan bergizi gratis hingga pemeriksaan kesehatan, kabinet merah putih hadir untuk rakyat.",2,"positive",3740
"Kehadiran stimulus Prabowo bikin Ramadan penuh warna dan keuntungan #BerkahRamadan2025","kehadiran stimulus prabowo bikin ramadan penuh warna dan keuntungan",2,"positive",6328
"Survey Indikator Politik : 100 Hari Kerja,7 Menteri Berkinerja Terbaik Kabinet Merah Putih https://t.co/4mpMu3Pjab lewat @Koran Bogor","survey indikator politik : 100 hari kerja,7 menteri berkinerja terbaik kabinet merah putih lewat bogor",2,"positive",4515
"Cinta sama negara sendiri mah harus tapi kalo emang sistem di indonya bobrok pemerintahnya bobrok kagaa usah dibela anjrit. Tanah air kalo bisa ngomong juga pasti ngamuk kalo tau sistem pemerintahan indonesia sebusuk ini 🤣","cinta sama negara sendiri mah harus tapi kalo emang sistem di indonya bobrok pemerintahnya bobrok kagaa usah dibela anjrit. tanah air kalo bisa ngomong juga pasti ngamuk kalo tau sistem pemerintahan indonesia sebusuk ini 🤣",0,"negative",4812
